any,cif,nom,quantia,tipus_subvencio
2024,G46187498,"30.556,98 GUADASSUAR CECILIA SANTA MUSICAL UNIÓN SOC. GUADASSUAR CECILIA SANTA MUSICAL UNION SOCIEDAD",30556.98,A_escoles_no_formals
2024,G03112083,"34.361,69 SEGURA DEL GUARDAMAR MUSICAL AGRUPACIÓN SEGURA DEL GUARDAMAR MUSICAL AGRUPACION",34361.69,A_escoles_no_formals
2024,G46205621,"10.671,69 HIGUERUELAS ALLEGRETTO HIGUERUELAS MUSICAL UNION",10671.69,A_escoles_no_formals
2024,G53152864,"23.485,36 IBI VERMELL CASTELL TALLER D'IBI VERMELL CASTELL TALLER",23485.36,A_escoles_no_formals
2024,G53809687,"14.413,83 IBI L'ALACANTÍ-ALCOIÀ L'ALACANTI-ALCOIA",14413.83,A_escoles_no_formals
2024,G40522013,"40.425,99 JARAFUEL VALLE COMARCAL CULTURAL ASOCIACIÓN",40425.99,A_escoles_no_formals
2024,G46186201,"12.099,00 RANES LLANERA RANES LLANERA DIDÁCTICA RANES LLANERA MUSICAL UNIO",12099.0,A_escoles_no_formals
2024,G46057659,"44.359,01 LLIRIA PRIMITIVA BANDA PRIMITIVA BANDA ENSEÑANZA MUSICAL ATENEO",44359.01,A_escoles_no_formals
2024,G46172656,"16.818,84 LLOMBAI LAHOZ CARDONA JOSÉ LLOMBAI MUSICAL PROTECTORA UNIO SOCIETAT",16818.84,A_escoles_no_formals
2024,G46345054,"22.545,46 (LA) RANES LLOSA ESPARZA MIGUEL RANES LLOSA MUSICAL SOCIETAT",22545.46,A_escoles_no_formals
2024,G96996277,"7.969,43 OBISPO DEL LOSA SERRANÍA PUERTA SERRANIA PUERTA",7969.43,A_escoles_no_formals
2024,G46172763,"20.102,56 MACASTRE MACASTRE CECILIA SANTA MACASTRE CECILIA SANTA MUSICAL SOCIEDAD",20102.56,A_escoles_no_formals
2024,G46155404,"52.732,88 MANISES MANISENSE ARTÍSTICA MANISENSE ARTISTICA MUSICAL SOCIEDAD",52732.88,A_escoles_no_formals
2024,G98074578,"63.807,85 MANISES MANISES ATENEU MANISES CIUTAT CULTURAL ATENEU",63807.85,A_escoles_no_formals
2024,G46354767,"7.985,06 MANUEL MUSICAL AGRUPACIÓN MANUEL MUSICAL AGRUPACION",7985.06,A_escoles_no_formals
2024,G46088613,"15.081,49 MARINES MARINENSE MUSICALES C.ESTUDIOS MARINENSE MUSICAL SOCIEDAD",15081.49,A_escoles_no_formals
2024,G96916382,"26.967,02 MASSALFASSAR MUSICAL SOCIETAT MASSALFASSAR MUSICAL SOCIETAT",26967.02,A_escoles_no_formals
2024,G96912720,"30.638,61 MASSANASSA MASSANASSA MUSICALES ESTUDIOS MASSANASSA MUSICALES ESTUDIOS CENTRO",30638.61,A_escoles_no_formals
2024,G46175113,"35.426,69 MELIANA MELIANA MELIANA AMIGOS ASOC",35426.69,A_escoles_no_formals
2024,G96646625,"7.405,03 MELIANA MELIANA KODALY KODALY",7405.03,A_escoles_no_formals
2024,G46646576,"19.165,54 MIRAMAR MILAMARINA MUSICAL UNIÓ MILAMARINA MUSICAL UNIO",19165.54,A_escoles_no_formals
2024,G97289672,"99.466,01 MISLATA PICCOLO MISLATA MUSICAL UNION",99466.01,A_escoles_no_formals
2024,G46172482,"42.090,40 MISLATA MISLATA MUSICAL INSTRUCTIVO CENTRO MUSICAL INSTRUCTIVO CENTRO",42090.4,A_escoles_no_formals
2024,G96318274,"18.260,11 MOIXENT BELDA FRANCISCO BELDA FRANCISCO",18260.11,A_escoles_no_formals
2024,V46065298,"89.174,09 MONCADA MUSICAL ARTÍSTICO CENTRO MONCADA MUSICAL ARTISTICO CENTRO",89174.09,A_escoles_no_formals
2024,G46172151,"26.959,12 MONCADA MONCADA MUSICAL UNIÓ MONCADA MUSICAL UNION",26959.12,A_escoles_no_formals
2024,G12033965,"9.095,99 MONCOFA SUM SOLFEJANT CECILIA SANTA MUSICAL UNION CULTURAL SOCIEDAD",9095.99,A_escoles_no_formals
2024,G03185881,"18.311,67 CID DEL MONFORTE LIRA MUSICAL BANDA DEL MONFORTE LIRA MUSICAL BANDA ASOCIACION",18311.67,A_escoles_no_formals
2024,G53221701,"20.830,72 MONOVER MONOVER",20830.72,A_escoles_no_formals
2024,G97947725,"36.285,45 MONTAVERNER MONTAVERNER ARTÍSTICO-CULT.DE MONTA CULTURAL ARTISTICO BANDA",36285.45,A_escoles_no_formals
2024,G96329081,"17.868,72 MONTROY UNIÓN UNIO",17868.72,A_escoles_no_formals
2024,G96366158,"12.332,96 MONTROY ARMONÍA MUS. ENSEÑANZA CENTRO ARMONIA ENSEÑANZA CENTRO",12332.96,A_escoles_no_formals
2024,G96365994,"14.895,10 MONTSERRAT MUSICAL UNIÓ INST. SOCIETAT MUSICAL UNIO INSTRUCTIVA SOCIETAT",14895.1,A_escoles_no_formals
2024,G53300935,"17.632,71 ALCOY MURO XAFIGÀ TRADICIONAL COMTAT DEL MUSICALS JOVENTUS",17632.71,A_escoles_no_formals
2024,G53300935,"79.105,02 ALCOY MURO COMTAT DEL COMARCAL COMTAT DEL MUSICALS JOVENTUS",79105.02,A_escoles_no_formals
2024,G46172714,"28.266,17 MUSEROS MUSICAL UNION MUSEROS MUSICAL UNION SOCIEDAD",28266.17,A_escoles_no_formals
2024,G03228111,"19.906,36 MUTXAMEL MUTXAMEL L'ALIANÇA MUSICAL SOCIETAT",19906.36,A_escoles_no_formals
2024,G96357876,"18.761,95 NAQUERA CECILIA SANTA CECILIA SANTA",18761.95,A_escoles_no_formals
2024,G46173142,"14.771,25 NAVARRES MUSICAL FOMENTO NAVARRES MUSICAL FOMENTO",14771.25,A_escoles_no_formals
2024,G53277547,"14.741,01 NOVELDA MAGDALENA STA. MUSICAL NOVELDA MAGDALENA MARIA STA MUSICAL SOCIEDAD",14741.01,A_escoles_no_formals
2024,G03156460,"35.416,24 NOVELDA ARTÍSTICA MUSICAL UNIÓN NOVELDA L'ARTISTICA MUSICAL UNION",35416.24,A_escoles_no_formals
2024,G03130614,"26.253,80 NUCIA, MUSICAL UNIÓN NUCIA MUSICAL UNION",26253.8,A_escoles_no_formals
2024,G12036513,"46.416,47 NULES NULENSE EST.MUS.ARTÍSTICA CENTRO NULENSE ARTISTICA MUSICAL ASSOCIACIO",46416.47,A_escoles_no_formals
2024,G96550264,"57.684,64 OLIVA OLIVA-AAMO OLIVA MUSICAL ARTISITICO ASOC",57684.64,A_escoles_no_formals
2024,G98461502,"39.363,29 OLLERIA, ESTARELLES PEDRO DIONISIO CULTURAL ASSOCIACIO",39363.29,A_escoles_no_formals
2024,G97377980,"10.885,05 OLLERIA, L'OLLERIA NOVA A.E.MUSICAL OLLERIA NOVA MUSICAL AGRUPACIO",10885.05,A_escoles_no_formals
2024,G98295637,"13.539,44 OLOCAU MELODIA D'OLOCAU MUSICAL AGRUPACIO MELODIA ASOC",13539.44,A_escoles_no_formals
2024,G12039145,"45.184,30 ONDA NOTA NOTA ONDA CECILIA SANTA MUSICAL UNION",45184.3,A_escoles_no_formals
2024,G12914065,"81.731,03 ONDA SAMVO D'ONDA VILA MUSICAL ARTISTIC SOCIETAT",81731.03,A_escoles_no_formals
2024,G53391090,"31.148,90 ONDARA ORTOLÀ GONZALO D'ONDARA ORTOLA GONZALO",31148.9,A_escoles_no_formals
2024,G54161427,"54.417,27 ONIL CIMO CIMO",54417.27,A_escoles_no_formals
2024,G96164579,"9.523,40 ONTINYENT MUSICAL ARTÍSTICA UNION D'ALBAIDA VALL MUSICALS JOVENTUTS",9523.4,A_escoles_no_formals
2024,G96767595,"99.209,47 ONTINYENT LIBITUM LIBITUM",99209.47,A_escoles_no_formals
2024,G03726627,"12.896,94 ORIHUELA BARTOLOMÉ SAN MUSICAL UNIÓN BARTOLOME SAN MUSICAL UNION",12896.94,A_escoles_no_formals
2024,G54800230,"26.145,95 ORIHUELA ACAMDO ORIHUELA CULT ASOC",26145.95,A_escoles_no_formals
2024,G03144029,"17.760,74 ORIHUELA ROGEL MARIANO ORIHUELA ORCELITANA LIRICA UNION",17760.74,A_escoles_no_formals
2024,G12301339,"22.546,58 ORPESA MUSICAL UNIÓN ORPESA MUSICAL UNIO",22546.58,A_escoles_no_formals
2024,G54963681,"29.387,00 ORXA, TEMPO COMTAT TEMPO-EL CULTURAL ASSOCIACIO",29387.0,A_escoles_no_formals
2024,G96164579,"108.735,40 OTOS D'ALBAIDA VALL MUSICALS JOVENTUTS D'ALBAIDA VALL MUSICALS JOVENTUTS",108735.4,A_escoles_no_formals
2024,G46191292,"44.167,43 PAIPORTA PRIMITIVA BANDA PAIPORTA PRIMITIVA BANDA",44167.43,A_escoles_no_formals
2024,G46598777,"68.769,82 PAIPORTA PRATS VICENTE TARAZONA PRATS VICENTE",68769.82,A_escoles_no_formals
2024,G96892815,"5.325,70 GANDIA PALMA AMICS GANDIA PALMA AMICS",5325.7,A_escoles_no_formals
2024,G96499330,"9.234,06 PALMERA MUSICAL AGRUPACIÓ PALMERA MUSICAL AGRUPACIO",9234.06,A_escoles_no_formals
2024,G97947709,"16.709,65 (EL) PALOMAR PALOMAR DEL PALOMAR DEL",16709.65,A_escoles_no_formals
2024,V46065389,"65.098,97 PATERNA PATERNENSE MUSICAL CENTRO PATERNENSE MUSICAL CENTRO",65098.97,A_escoles_no_formals
2024,G03188455,"2.680,92 PEGO MUSICAL AGRUPACIÓN PEGO MUSICAL AGRUPACION",2680.92,A_escoles_no_formals
2024,G12321113,"40.171,62 PENÍSCOLA PEÑÍSCOLA CIUDAD ERMITANA VIRGEN BANDA ASOC",40171.62,A_escoles_no_formals
2024,G03185014,"37.515,07 PETRER MUSICAL UNIÓN SOCIEDAD PETRER MUSICAL UNION SOCIEDAD",37515.07,A_escoles_no_formals
2024,G54163357,"14.858,10 PETRER TRADICIONAL COMARCAL Tradicional Comarcal",14858.1,A_escoles_no_formals
2024,G03551629,"29.098,90 PETRER VINALOPÓ DEL VALLS TRAD. TERROS TABALETERS DOLÇAINERS COLLA",29098.9,A_escoles_no_formals
2024,G97342042,"8.352,80 PETRES PETRESANA MUSICAL UNIÓ PETRESANA MUSICAL UNIO",8352.8,A_escoles_no_formals
2024,G46173563,"49.413,49 PICANYA ROIG MARIA JOSÉ PICANYA MUSICAL UNIO",49413.49,A_escoles_no_formals
2024,G97712863,"31.349,65 PICASSENT L'OM PICASSENT L'OM MUSICAL SOCIETAT",31349.65,A_escoles_no_formals
2024,G46177556,"50.464,65 PICASSENT EDUCANDOS PICASSENT ARTISTICO-MUSICAL SOCIETAT",50464.65,A_escoles_no_formals
2024,G46270658,"6.155,39 PILES BARBARA SANTA MUSICAL ARTISITICO AGRUPACION",6155.39,A_escoles_no_formals
2024,G03101763,"28.885,60 PINÓS, LÍRICA UNIÓN PINOSENSE LÍRICA UNIÓN SOCIEDAD",28885.6,A_escoles_no_formals
2024,G46170700,"39.669,49 FARNALS, POBLA MUSICAL UNIÓ FARNALS POBLA MUSICAL UNIO",39669.49,A_escoles_no_formals
2024,G46173670,"14.943,31 VALLBONA, POBLA VALLBONA POBLA C.MUSICAL VALLBONA POBLA MUSICAL CORPORACION",14943.31,A_escoles_no_formals
2024,G46173589,"30.795,22 DUC, DEL POBLA DUC DEL POBLA MUS. UNIÓ DUC DEL POBLA MUSICAL UNIO",30795.22,A_escoles_no_formals
2024,G46171872,"35.825,54 LLARGA, POBLA LLARGA POBLA MUSICAL UNIO",35825.54,A_escoles_no_formals
2024,G12918785,"14.845,44 TORNESA, POBLA TORNESA POBLA MUSICAL UNIO ASOC",14845.44,A_escoles_no_formals
2024,G46120937,"7.488,64 XUQUER POLINYA POLIÑANENSE MUSICAL ASOC.",7488.64,A_escoles_no_formals
2024,G46672465,"12.179,90 POTRIES BLAI SANT ARTISTICOMUSICAL ASSOCIACIO",12179.9,A_escoles_no_formals
2024,V46162095,"48.806,55 PUÇOL PUÇOL CECILIA INST.STA MUS. PUÇOL CECILIA SANTA INSTRUCTIU MUSICAL CENTRO",48806.55,A_escoles_no_formals
2024,G96327838,"14.342,36 PUIG PUIG DEL MARÍA SANTA PUIG DEL MARIA SANTA",14342.36,A_escoles_no_formals
2024,G96493887,"5.357,39 VALLS QUART JOVENTUT JOVENTUD"" ""LA ASOC",5357.39,A_escoles_no_formals
2024,G46915252,"29.252,36 POBLET QUART POBLET QUART UNIÓ UNIO MUSICAL ARTISTICO SOCIETAT",29252.36,A_escoles_no_formals
2024,G46173126,"55.564,56 POBLET QUART L'AMISTAT D'EDUCANDOS AMISTAD MUSICAL AGRUPACON",55564.56,A_escoles_no_formals
2024,G46353579,"20.832,95 POBLET QUART CRISTO DEL BARRIO CRISTO DEL BARRIO MUSICAL ASOCIACION",20832.95,A_escoles_no_formals
2024,G46174215,"999,40 QUARTELL QUARTELL MUSICAL UNIÓ QUARTELL MUSICAL UNION",999.4,A_escoles_no_formals
2024,G46188611,"15.974,61 QUATRETONDA NOVA QUATRETONDA NOVA MUSICAL AGRUPACION",15974.61,A_escoles_no_formals
2024,G53302980,"13.739,43 RAFAL MUSICAL ARTE RAFAL MUSICAL ARTE",13739.43,A_escoles_no_formals
2024,G46172730,"99.667,48 RAFELBUNYOL PRIMITIVA RAFELBUÑOL PRIMITIVA MUSICAL SDAD",99667.48,A_escoles_no_formals
2024,G46173027,"15.244,14 RAFELGUARAF BERTOMEU JESÚS MARÍA RAFELGUARAF MUSICAL ATENEO",15244.14,A_escoles_no_formals
2024,G96900287,"21.709,57 REAL REALENSE LIRA REALENSE LIRA ASOC",21709.57,A_escoles_no_formals
2024,G46401535,"21.737,78 GANDIA REAL GEA MESTRE GANDIA REAL MUSICAL UNION SOCIEDAD",21737.78,A_escoles_no_formals
2024,G03429388,"38.986,96 REDOVAN MUSICAL UNIÓN REDOVAN MUSICAL UNION",38986.96,A_escoles_no_formals
2024,G03101094,"21.097,03 RELLEU RELLEUENSE LIRA",21097.03,A_escoles_no_formals
2024,G96360573,"27.533,14 REQUENA CECILIA SANTA REQUENA CECILIA SANTA",27533.14,A_escoles_no_formals
2024,G96337654,"35.551,37 REQUENA HERNÁNDEZ JAIME MÚSICO SAN HERNANDEZ JAIME MUSICO",35551.37,A_escoles_no_formals
2024,G12237574,"7.764,94 RIBESALBES RIBESALBES CECILIA SANTA MUSICAL UNIO SOCIETAT",7764.94,A_escoles_no_formals
2024,G96363395,"11.829,35 RIOLA RIOLA",11829.35,A_escoles_no_formals
2024,G97789960,"68.866,55 ROCAFORT MUSICAL ROCAFORT ROCAFORT MUSICAL AGRUPACIÓ",68866.55,A_escoles_no_formals
2024,V03705019,"11.395,92 ROJALES LIRA ROJALES LIRA BANDA",11395.92,A_escoles_no_formals
2024,V03704327,"21.291,01 ROJALES CECILIA SANTA MUSICAL UNIÓN ROJALES CECILIA SANTA MUSICAL UNION",21291.01,A_escoles_no_formals
2024,G97492839,"75.872,30 SAGUNT PORTEÑA MUSICAL UNIÓN PORTEÑA MUSICAL UNION",75872.3,A_escoles_no_formals
2024,G46057709,"31.436,37 SAGUNT RODRIGO JOAQUÍN SAGUNTINA LIRA MUSICAL SOCIETAT",31436.37,A_escoles_no_formals
2024,G96210927,"16.446,11 SAGUNT MORVEDRE CAMP MORVEDRE CAMP",16446.11,A_escoles_no_formals
2024,G09689241,"16.126,93 SAGUNT ADVENTISTA COLEGIO DEL SAGUNTO BACH SEBASTIAN JUAN CULTURAL ASOCIACIÓN",16126.93,A_escoles_no_formals
2024,G98799232,"11.913,46 BENAGEBER ANTONIO SAN AMIGOS ANTONIO SAN AMIGOS CULTURAL ASOC.",11913.46,A_escoles_no_formals
2024,G97747372,"15.649,45 BENAGEBER ANTONIO SAN BENAGÁBER ANTONIO SAN BENAGEBER ANTONIO SAN MUSICAL SDAD",15649.45,A_escoles_no_formals
2024,G03151081,"13.228,98 FULGENCIO SAN FULGENCIO SAN FULGENCIO SAN MUSICAL UNION",13228.98,A_escoles_no_formals
2024,G03347499,"5.640,98 ISIDRO SAN ISIDRO SAN MUSICAL UNIÓN ISIDRO SAN MUSICAL UNION SOCIEDAD",5640.98,A_escoles_no_formals
2024,G03137171,"24.473,38 SALINAS MIGUEL SAN BECK IRMGARD SALINAS MIGUEL SAN MUSICAL UNION",24473.38,A_escoles_no_formals
2024,G03165875,"98.909,09 D'ALACANT JOAN SANT CLIMENT MAESTRO D'ALACANT JOAN SANT PAZ MUSICAL SOCIETAT",98909.09,A_escoles_no_formals
2024,G12044798,"18.089,12 MORO JOAN SANT AMICS AMICS CULTURAL ASSOCIACIO",18089.12,A_escoles_no_formals
2024,G96039326,"13.728,61 JOANET SANT JOANET SANT ACM JOANET SANT ACM",13728.61,A_escoles_no_formals
2024,G12343349,"6.835,96 JORDI SANT JORDI SANT JORDI SANT MUSICAL ASSOCIACIO",6835.96,A_escoles_no_formals
2024,G12302139,"35.508,75 MATEU SANT GRANELL FERRERES JOSÉ MATEU SANT CECILIA SANTA BANDA",35508.75,A_escoles_no_formals
2024,G03971058,"34.516,68 POLA SANTA ALFOSEA MESTRE ALFOSEA MESTRE",34516.68,A_escoles_no_formals
2024,G53676375,"6.790,13 POLA SANTA CONSTANCIA POLA SANTA LORETO MAREDEU MUSICAL ASSOCIACIO",6790.13,A_escoles_no_formals
2024,G53176038,"15.045,33 SAX SONES MUSICAL INSTRUCTIVA SOCIEDAD SAX SONES MUSICAL INSTRUCTIVA SOCIEDAD",15045.33,A_escoles_no_formals
2024,G03054475,"39.759,39 SAX SAX ARTÍSTICA MUSICAL S.UNIÓN SAX ARTISTICA MUSICAL UNION SOCIEDAD",39759.39,A_escoles_no_formals
2024,G96357744,"32.571,57 SEDAVI CECILIA SANTA SEDAVI CECILIA SANTA ASOC.ESCUELA",32571.57,A_escoles_no_formals
2024,G12035671,"38.052,65 SEGORBE MUSICAL SOCIEDAD SEGORBE MUSICAL SOCIEDAD",38052.65,A_escoles_no_formals
2024,G46172003,"15.187,63 SENYERA ARGENTE VILAR RAMÓN SENYERA MUSICAL AGRUPACION",15187.63,A_escoles_no_formals
2024,G46175667,"4.648,14 SERRA PRIMITIVA PRIMITIVA MUSICAL SOCIEDAD",4648.14,A_escoles_no_formals
2024,G46136313,"9.140,62 AGUAS SIETE AGUAS SIETE PAZ MUSICAL SOCIEDAD",9140.62,A_escoles_no_formals
2024,G46147278,"43.694,44 SILLA LÍRICA SILLA LIRICA MUSICAL AGRUPACIO",43694.44,A_escoles_no_formals
2024,G46173217,"23.790,39 VALLDIGNA SIMAT AMOROS MESTRE VALLDIGNA SIMAT MUSICAL UNIO SOCIETAT",23790.39,A_escoles_no_formals
2024,G46188116,"16.187,64 SINARCAS ARTE MUSICAL UNIÓN SINARCAS ARTE MUSICAL UNION",16187.64,A_escoles_no_formals
2024,G97133136,"21.470,79 SOLLANA SUILANA SUILANA D'ENSENYANÇA CENTRE ASOC",21470.79,A_escoles_no_formals
2024,G12036331,"4.623,00 SUERA MUSICAL UNIÓN SUERAS CECILIA SANTA MUSICAL UNION",4623.0,A_escoles_no_formals
2024,G46173175,"11.192,61 SUMACARCER ROSELL JOSEP SUMACARCER XUQUER MUSICAL UNIO",11192.61,A_escoles_no_formals
2024,G12035861,"7.645,29 TALES MUS.TALENSE ASO. EDUCANDOS TALENSE MUSICAL ASOCIACION",7645.29,A_escoles_no_formals
2024,G46175154,"10.934,06 BLANQUES TAVERNES MUSICAL ARTÍSTICO AGRUPACIÓN MUSICAL ARTISTICO AGRUPACION",10934.06,A_escoles_no_formals
2024,G46192654,"44.944,75 VALLDIGNA TAVERNES ARNAU EDUARDO MUSICAL UNION INSTRUCTIVA SOCIEDAD",44944.75,A_escoles_no_formals
2024,G12232831,"17.557,25 TORREBLANCA TORREBLANCA MUSICAL UNIÓN TORREBLANCA MUSICAL UNION ASOCIACION",17557.25,A_escoles_no_formals
2024,G46065413,"92.582,12 TORRENT TORRENT CATÓLICO CÍRCULO TORRENT CATOLICO CIRCULO",92582.12,A_escoles_no_formals
2024,G46107009,"69.265,50 TORRENT TORRENT MUSICAL UNIÓ TORRENT MUSICAL UNIO",69265.5,A_escoles_no_formals
2024,G03505385,"18.183,48 TORREVIEJA SALEROSOS TORREVIEJA CIUDAD SALEROSO TORREVIEJA CIUDAD MUSICAL SOCIEDAD",18183.48,A_escoles_no_formals
2024,G03100302,"19.720,35 TORREVIEJA TORREVEJENSE MUSICAL UNIÓN TORREVEJENSE MUSICAL UNION",19720.35,A_escoles_no_formals
2024,G96454434,"26.462,25 TURIS PUIG VALENTIN PUIG VALENTIN",26462.25,A_escoles_no_formals
2024,G46232989,"9.251,20 UTIEL UTIEL CUEVAS CUEVAS CUEVAS LAS MUSICAL AGRUPACION",9251.2,A_escoles_no_formals
2024,G98763352,"2.921,09 VALENCIA VIVES LUÍS MUSICAL ASOCIACIÓN VIVES LUIS COLEGIO CULTURAL ASSOCIACION",2921.09,A_escoles_no_formals
2024,G46577250,"36.882,71 VALENCIA MALILLA BARRI MUSICAL SOCIETAT BARRIO MUSICAL SOCIEDAD",36882.71,A_escoles_no_formals
2024,G96029764,"15.642,71 VALENCIA MUSICAL AGRUPACIÓ MASSARROJOS MUSICAL AGRUPACIO",15642.71,A_escoles_no_formals
2024,G46390506,"6.396,26 VALENCIA TORREFIEL PARROQUIAL BANDA CIM TORREFIEL MUSICAL INSTRUCTIVO CENTRO",6396.26,A_escoles_no_formals
2024,G40603268,"28.174,17 VALENCIA SEDAJAZZ JAZZ ASOCIACION",28174.17,A_escoles_no_formals
2024,R4600055J,"16.942,29 VALENCIA FÁTIMA SEÑORA NUESTRA FATIMA SRA. NTRA. PARROQUIA",16942.29,A_escoles_no_formals
2024,R4600429G,"12.473,56 VALENCIA RAFOLS MARÍA ANA SANTA CARIDAD VALENCIA ANA SANTA COLEGIO",12473.56,A_escoles_no_formals
2024,G96416961,"27.022,69 VALENCIA BENICALAP MUSICAL AGRUPACIÓN BENICALAP MUSICAL AGRUPACION",27022.69,A_escoles_no_formals
2024,G96968854,"17.351,69 VALENCIA TENDETES MUSICAL INSTRUCTIVO TENDETES MUSICAL INSTRUCTIVO CENTRO",17351.69,A_escoles_no_formals
2024,G46555157,"42.939,28 VALENCIA GRAU DEL CECILIA SANTA GAU DEL CECILIA SANTA MUSICAL AGRUPACION",42939.28,A_escoles_no_formals
2024,G96903646,"36.855,58 VALENCIA DIVISI AULA DIVISI AULA CULTURAL ASOCIACION",36855.58,A_escoles_no_formals
2024,G97127153,"51.957,90 VALENCIA CLAVE JESUS NIUÑO VALENCIANA CULTURAL ASOCIACION",51957.9,A_escoles_no_formals
2024,G96172408,"11.551,88 VALENCIA CASTELLAR-OLIVERAL MUSICAL C.INSTR. OLIVERAL CASTELLAR MUSICAL INSTRUCTIVO CENTRO",11551.88,A_escoles_no_formals
2024,G96358452,"31.170,15 VALENCIA LLUCH GAYANO VALENCIA LLUCH GAYANO MUSICAL AGRUPACION",31170.15,A_escoles_no_formals
2024,G96334693,"43.965,88 VALENCIA PUERTO DEL PUERTO DEL",43965.88,A_escoles_no_formals
2024,G46174843,"46.188,25 VALENCIA PESCADORES SOC.MUS.UNIÓN PESCADORES UNION MUSICAL SOCIEDAD",46188.25,A_escoles_no_formals
2024,G46171997,"57.353,38 VALENCIA L'HORTA MUSICAL UNIÓ MARCEL.LI SANT L'HORTA MUSICAL UNION",57353.38,A_escoles_no_formals
2024,G46814844,"10.419,17 VALENCIA NATZARET CENTRE NATZARET CENTRE",10419.17,A_escoles_no_formals
2024,G46128575,"30.741,96 VALENCIA SIOAM AGRICOLA OBRERO DEL INSTRUCTIVA SOCIEDAD",30741.96,A_escoles_no_formals
2024,G96330444,"31.379,84 VALENCIA TALLER JOVEN ASOCIACION",31379.84,A_escoles_no_formals
2024,G96364625,"21.150,98 VALENCIA MARÍTIMOS POBLADOS MARITIMOS POBLADOS",21150.98,A_escoles_no_formals
2024,G96398003,"95.494,04 VALENCIA PATRAIX MUSICAL AGRUPACIÓN PATRAIX MUSICAL AGRUPACIÓN",95494.04,A_escoles_no_formals
2024,G96746813,"16.967,06 VALENCIA ITURBI AMPARO VALENCIA ITURBI AMPARO",16967.06,A_escoles_no_formals
2024,G97598312,"37.992,24 VALENCIA FORQUES TRES UNIÓ MUSICAL SOCIETAT PRIV. FORQUES TRES UNIO MUSICAL SOCIETAT",37992.24,A_escoles_no_formals
2024,G46001947,"65.612,20 VALENCIA SALVADOR MATILDE MICALET CORAL SOCIETAT",65612.2,A_escoles_no_formals
2024,G96688833,"5.492,43 VALENCIA PALMAR PALMAR",5492.43,A_escoles_no_formals
2024,G98183924,"33.181,99 VALENCIA NORD DEL POBLES ESCÈNIQUES ARTS BENIFARAIG AMICS MUSICAL SOCIETAT",33181.99,A_escoles_no_formals
2024,G96777065,"36.368,75 VALENCIA LUIS SAN CRA./FUENTE LUIS SAN FUENTE CRA.",36368.75,A_escoles_no_formals
2024,G98287618,"82.800,69 VALENCIA AULAMEDA ALAMEDA",82800.69,A_escoles_no_formals
2024,R2802525B,"74.242,16 VALENCIA PASCUAL FRANCISCA INMACULADA FRANCISCANAS EDUCATIVA FUNDACION",74242.16,A_escoles_no_formals
2024,G96359559,"20.557,79 VALENCIA CASTELLAR-OLIVERAL CECILIA SANTA CASTELLAR/OLIVE CECILIA SANTA",20557.79,A_escoles_no_formals
2024,G46065363,"86.795,26 VALENCIA MARTINEZ HIPOLITO BENIMACLET MUSICAL INSTRUCTIVO CENTRO",86795.26,A_escoles_no_formals
2024,R4600258J,"41.039,96 VALENCIA NTRA.SRA.DESAMPARADOS ESCOLANIA DESAMPARADOS SEÑORA NUESTRA BASILICA REAL",41039.96,A_escoles_no_formals
2024,G12296455,"11.401,37 D'ALBA VALL PONZ ADRIAN D'ALBENSE VALL MUSICAL ASOC",11401.37,A_escoles_no_formals
2024,G53385985,"9.106,51 EBO VALL D'EBO VALL MUSICAL UNIO",9106.51,A_escoles_no_formals
2024,G12031043,"39.762,66 D'UIXO, VALL ABAD ARNAU D.MIGUEL CANTORUM SCHOLA MUSICAL ATENEO",39762.66,A_escoles_no_formals
2024,G12035721,"67.058,91 D'UIXO, VALL CIAC CULTURA ARTE INSTRUCTIVO CENTRO",67058.91,A_escoles_no_formals
2024,G46172888,"28.611,07 VALLADA MORANT TORREGROSA CONSTANTINO VALLADA MUSICAL PROTECTORA UNION",28611.07,A_escoles_no_formals
2024,G03114725,"22.422,36 (EL) VERGER VERGER MUSICAL ASSOCIACIÓ",22422.36,A_escoles_no_formals
2024,G54387873,"22.380,14 (EL) VERGER JOVE ESPAI CABRERA LÓPEZ VERGER DEL JOVE ESPAI ESMUJ",22380.14,A_escoles_no_formals
2024,G03887668,"26.585,20 JOIOSA, VILA VILA-JOIOSA MEDITERRÁNEO MUS. VILAJOIOSA MEDITERRANEO MUSICAL AGRUPACION",26585.2,A_escoles_no_formals
2024,G03256179,"86.502,71 JOIOSA, VILA MUSICAL ATENEU DEL MUSICAL ATENEU",86502.71,A_escoles_no_formals
2024,G12038139,"16.519,03 VILAFAMES ROCA CULTURAL L'ASSOCIACIÓ ROCA CULTURAL ASSOCIACIO",16519.03,A_escoles_no_formals
2024,G12350955,"18.126,45 CID DEL VILAFRANCA MUSICAL UNIÓ VILAFRANCA MUSICAL UNIO",18126.45,A_escoles_no_formals
2024,G46356093,"16.635,96 VILAMARXANT MUSICAL ARTÍSTICA UNIÓ VILAMARXANT MUSICAL ARTISTICA UNION",16635.96,A_escoles_no_formals
2024,G12100004,"38.592,16 VILA-REAL LIRA MUSICAL UNIÓ VILLARREAL LIRA MUSICAL UNION ASOC",38592.16,A_escoles_no_formals
2024,G12382057,"6.160,04 VILAVELLA, VILLAVIEJA CULTURAL ASOC",6160.04,A_escoles_no_formals
